ORDERNUMBER,QUANTITYORDERED,DEALSIZE,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,MSRP,RESULT,PRODUCTCODE,TERRITORY,COUNTRY,CITY,CUSTOMERID,CUSTOMERNAME,ADDRESSLINE1
10357,41,Small,61.99,7,2541.59,12/10/2004 0:00,Shipped,4,12,2004,Trucks and Buses,60,NO,S18_2432,NA,USA,San Rafael,C0776,Mini Gifts Distributors Ltd.,5677 Strong St.
10370,22,Small,96.86,7,2130.92,1/20/2005 0:00,Shipped,1,1,2005,Trucks and Buses,60,NO,S18_2432,APAC,Australia,North Sydney,C0777,"Anna's Decorations, Ltd",201 Miller Street
10381,35,Small,48.62,7,1701.7,2/17/2005 0:00,Shipped,1,2,2005,Trucks and Buses,60,NO,S18_2432,NA,USA,San Francisco,C0778,Corporate Gift Ideas Co.,7734 Strong St.
10391,44,Small,38.5,5,1694,3/9/2005 0:00,Shipped,1,3,2005,Trucks and Buses,60,NO,S18_2432,APAC,Australia,North Sydney,C0779,"Anna's Decorations, Ltd",201 Miller Street
10412,47,Small,61.99,11,2913.53,5/3/2005 0:00,Shipped,2,5,2005,Trucks and Buses,60,NO,S18_2432,EMEA,Spain,Madrid,C0780,Euro Shopping Channel,"C/ Moralzarzal, 86"
10425,19,Small,49.22,10,935.18,5/31/2005 0:00,In Process,2,5,2005,Trucks and Buses,60,NO,S18_2432,EMEA,France,Nantes,C0781,La Rochelle Gifts,"67, rue des Cinquante Otages"
10106,34,Medium,90.39,2,3073.26,2/17/2003 0:00,Shipped,1,2,2003,Planes,84,YES,S18_2581,EMEA,Italy,Bergamo,C0782,Rovelli Gifts,Via Ludovico il Moro 22
10120,29,Small,71.81,8,2082.49,4/29/2003 0:00,Shipped,2,4,2003,Planes,84,NO,S18_2581,APAC,Australia,Melbourne,C0783,"Australian Collectors, Co.",636 St Kilda Road
10133,49,Medium,69.27,3,3394.23,6/27/2003 0:00,Shipped,2,6,2003,Planes,84,YES,S18_2581,EMEA,Spain,Madrid,C0784,Euro Shopping Channel,"C/ Moralzarzal, 86"
10145,30,Small,85.32,14,2559.6,8/25/2003 0:00,Shipped,3,8,2003,Planes,84,NO,S18_2581,NA,USA,Pasadena,C0785,Toys4GrownUps.com,78934 Hillside Dr.
10168,21,Small,70.96,9,1490.16,10/28/2003 0:00,Shipped,4,10,2003,Planes,84,NO,S18_2581,NA,USA,Burlingame,C0786,Technics Stores Inc.,9408 Furth Circle
10210,50,Medium,76.88,7,3844,1/12/2004 0:00,Shipped,1,1,2004,Planes,84,YES,S18_2581,APAC,Japan,Osaka,C0787,Osaka Souveniers Co.,"Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku"
10223,47,Medium,100,9,4724.91,2/20/2004 0:00,Shipped,1,2,2004,Planes,84,YES,S18_2581,APAC,Australia,Melbourne,C0788,"Australian Collectors, Co.",636 St Kilda Road
10235,24,Small,76.03,3,1824.72,4/2/2004 0:00,Shipped,2,4,2004,Planes,84,NO,S18_2581,NA,Canada,Tsawassen,C0789,"Royal Canadian Collectables, Ltd.",23 Tsawassen Blvd.
10250,27,Small,98.84,4,2668.68,5/11/2004 0:00,Shipped,2,5,2004,Planes,84,NO,S18_2581,NA,USA,San Jose,C0790,The Sharp Gifts Warehouse,3086 Ingle Ln.
10263,33,Small,86.17,10,2843.61,6/28/2004 0:00,Shipped,2,6,2004,Planes,84,NO,S18_2581,NA,USA,Bridgewater,C0791,Gift Depot Inc.,25593 South Bay Ln.
10275,35,Medium,90.39,9,3163.65,7/23/2004 0:00,Shipped,3,7,2004,Planes,84,YES,S18_2581,EMEA,France,Nantes,C0792,La Rochelle Gifts,"67, rue des Cinquante Otages"
10284,31,Small,71.81,1,2226.11,8/21/2004 0:00,Shipped,3,8,2004,Planes,84,NO,S18_2581,EMEA,Norway,Oslo,C0793,"Norway Gifts By Mail, Co.","Drammensveien 126 A, PB 744 Sentrum"
10297,25,Small,82.79,4,2069.75,9/16/2004 0:00,Shipped,3,9,2004,Planes,84,NO,S18_2581,EMEA,Ireland,Dublin,C0794,"Clover Collections, Co.",25 Maiden Lane
10308,27,Small,82.79,7,2235.33,10/15/2004 0:00,Shipped,4,10,2004,Planes,84,NO,S18_2581,NA,USA,White Plains,C0795,Mini Classics,3758 North Pendale Street
10318,31,Medium,100,9,3116.43,11/2/2004 0:00,Shipped,4,11,2004,Planes,84,YES,S18_2581,NA,USA,Allentown,C0796,Diecast Classics Inc.,7586 Pompton St.
10327,45,Medium,100,8,4781.7,11/10/2004 0:00,Resolved,4,11,2004,Planes,84,YES,S18_2581,EMEA,Denmark,Kobenhavn,C0797,Danish Wholesale Imports,Vinb'ltet 34
10339,27,Small,100,2,2810.7,11/23/2004 0:00,Shipped,4,11,2004,Planes,84,NO,S18_2581,APAC,Japan,Minato-ku,C0798,"Tokyo Collectables, Ltd",2-2-8 Roppongi
10353,27,Medium,100,1,3515.67,12/4/2004 0:00,Shipped,4,12,2004,Planes,84,YES,S18_2581,NA,USA,Glendale,C0799,Gift Ideas Corp.,2440 Pompton St.
10374,42,Small,69.27,2,2909.34,2/2/2005 0:00,Shipped,1,2,2005,Planes,84,NO,S18_2581,APAC,Australia,South Brisbane,C0800,"Australian Gift Network, Co",31 Duncan St. West End
10386,21,Small,74.77,18,1570.17,3/1/2005 0:00,Resolved,1,3,2005,Planes,84,NO,S18_2581,EMEA,Spain,Madrid,C0801,Euro Shopping Channel,"C/ Moralzarzal, 86"
10398,34,Small,76.88,15,2613.92,3/30/2005 0:00,Shipped,1,3,2005,Planes,84,NO,S18_2581,EMEA,France,Reims,C0802,Reims Collectables,59 rue de l'Abbaye
10401,42,Medium,76.03,3,3193.26,4/3/2005 0:00,On Hold,2,4,2005,Planes,84,YES,S18_2581,NA,USA,Newark,C0803,Tekni Collectables Inc.,7476 Moss Rd.
10416,15,Small,98.84,4,1482.6,5/10/2005 0:00,Shipped,2,5,2005,Planes,84,NO,S18_2581,EMEA,Italy,Reggio Emilia,C0804,L'ordine Souveniers,Strada Provinciale 124
10107,29,Small,70.87,6,2055.23,2/24/2003 0:00,Shipped,1,2,2003,Motorcycles,60,NO,S18_2625,NA,USA,NYC,C0805,Land of Toys Inc.,897 Long Airport Avenue
10120,46,Small,58.15,4,2674.9,4/29/2003 0:00,Shipped,2,4,2003,Motorcycles,60,NO,S18_2625,APAC,Australia,Melbourne,C0806,"Australian Collectors, Co.",636 St Kilda Road
10134,30,Small,61.78,6,1853.4,7/1/2003 0:00,Shipped,3,7,2003,Motorcycles,60,NO,S18_2625,EMEA,France,Paris,C0807,Lyon Souveniers,27 rue du Colonel Pierre Avia
10145,30,Small,49.67,10,1490.1,8/25/2003 0:00,Shipped,3,8,2003,Motorcycles,60,NO,S18_2625,NA,USA,Pasadena,C0808,Toys4GrownUps.com,78934 Hillside Dr.
10159,42,Small,51.48,18,2162.16,10/10/2003 0:00,Shipped,4,10,2003,Motorcycles,60,NO,S18_2625,NA,USA,San Francisco,C0809,Corporate Gift Ideas Co.,7734 Strong St.
10168,46,Small,61.18,5,2814.28,10/28/2003 0:00,Shipped,4,10,2003,Motorcycles,60,NO,S18_2625,NA,USA,Burlingame,C0810,Technics Stores Inc.,9408 Furth Circle
10180,25,Small,64.2,13,1605,11/11/2003 0:00,Shipped,4,11,2003,Motorcycles,60,NO,S18_2625,EMEA,France,Lille,C0811,Daedalus Designs Imports,"184, chausse de Tournai"
10188,32,Small,65.42,5,2093.44,11/18/2003 0:00,Shipped,4,11,2003,Motorcycles,60,NO,S18_2625,EMEA,Norway,Bergen,C0812,Herkku Gifts,"Drammen 121, PR 744 Sentrum"
10201,30,Small,64.81,6,1944.3,12/1/2003 0:00,Shipped,4,12,2003,Motorcycles,60,NO,S18_2625,NA,USA,San Francisco,C0813,Mini Wheels Co.,5557 North Pendale Street
10210,40,Small,49.67,3,1986.8,1/12/2004 0:00,Shipped,1,1,2004,Motorcycles,60,NO,S18_2625,APAC,Japan,Osaka,C0814,Osaka Souveniers Co.,"Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku"
10223,28,Small,60.57,5,1695.96,2/20/2004 0:00,Shipped,1,2,2004,Motorcycles,60,NO,S18_2625,APAC,Australia,Melbourne,C0815,"Australian Collectors, Co.",636 St Kilda Road
10236,23,Small,55.72,2,1281.56,4/3/2004 0:00,Shipped,2,4,2004,Motorcycles,60,NO,S18_2625,NA,USA,Philadelphia,C0816,Motor Mint Distributors Inc.,11328 Douglas Av.
10251,29,Small,61.18,6,1774.22,5/18/2004 0:00,Shipped,2,5,2004,Motorcycles,60,NO,S18_2625,NA,USA,Newark,C0817,Tekni Collectables Inc.,7476 Moss Rd.
10263,34,Small,58.75,6,1997.5,6/28/2004 0:00,Shipped,2,6,2004,Motorcycles,60,NO,S18_2625,NA,USA,Bridgewater,C0818,Gift Depot Inc.,25593 South Bay Ln.
10275,37,Small,63.6,5,2353.2,7/23/2004 0:00,Shipped,3,7,2004,Motorcycles,60,NO,S18_2625,EMEA,France,Nantes,C0819,La Rochelle Gifts,"67, rue des Cinquante Otages"
10285,20,Small,49.06,10,981.2,8/27/2004 0:00,Shipped,3,8,2004,Motorcycles,60,NO,S18_2625,NA,USA,Cambridge,C0820,Marta's Replicas Co.,39323 Spinnaker Dr.
10298,32,Small,48.46,2,1550.72,9/27/2004 0:00,Shipped,3,9,2004,Motorcycles,60,NO,S18_2625,EMEA,France,Nantes,C0821,Atelier graphique,"54, rue Royale"
10308,34,Small,52.09,3,1771.06,10/15/2004 0:00,Shipped,4,10,2004,Motorcycles,60,NO,S18_2625,NA,USA,White Plains,C0822,Mini Classics,3758 North Pendale Street
10318,42,Small,52.7,5,2213.4,11/2/2004 0:00,Shipped,4,11,2004,Motorcycles,60,NO,S18_2625,NA,USA,Allentown,C0823,Diecast Classics Inc.,7586 Pompton St.
10329,38,Medium,100,12,5266.04,11/15/2004 0:00,Shipped,4,11,2004,Motorcycles,60,YES,S18_2625,NA,USA,NYC,C0824,Land of Toys Inc.,897 Long Airport Avenue
10339,30,Small,62.16,1,1864.8,11/23/2004 0:00,Shipped,4,11,2004,Motorcycles,60,NO,S18_2625,APAC,Japan,Minato-ku,C0825,"Tokyo Collectables, Ltd",2-2-8 Roppongi
10362,23,Small,49.67,3,1142.41,1/5/2005 0:00,Shipped,1,1,2005,Motorcycles,60,NO,S18_2625,NA,USA,Burlingame,C0826,Technics Stores Inc.,9408 Furth Circle
10374,22,Small,53.3,4,1172.6,2/2/2005 0:00,Shipped,1,2,2005,Motorcycles,60,NO,S18_2625,APAC,Australia,South Brisbane,C0827,"Australian Gift Network, Co",31 Duncan St. West End
10389,39,Medium,100,5,6981,3/3/2005 0:00,Shipped,1,3,2005,Motorcycles,60,YES,S18_2625,EMEA,Sweden,Boras,C0828,Scandinavian Gift Ideas,?kergatan 24
10402,55,Medium,55.72,2,3064.6,4/7/2005 0:00,Shipped,2,4,2005,Motorcycles,60,YES,S18_2625,EMEA,France,Paris,C0829,Auto Canal Petit,"25, rue Lauriston"
10417,36,Small,61.18,6,2202.48,5/13/2005 0:00,Disputed,2,5,2005,Motorcycles,60,NO,S18_2625,EMEA,Spain,Madrid,C0830,Euro Shopping Channel,"C/ Moralzarzal, 86"
10101,26,Medium,100,1,3773.38,1/9/2003 0:00,Shipped,1,1,2003,Vintage Cars,168,YES,S18_2795,EMEA,Germany,Frankfurt,C0831,"Blauer See Auto, Co.",Lyonerstr. 34
10110,31,Medium,100,1,5074.39,3/18/2003 0:00,Shipped,1,3,2003,Vintage Cars,168,YES,S18_2795,EMEA,UK,Manchester,C0832,"AV Stores, Co.",Fauntleroy Circus
10125,34,Medium,100,2,6483.46,5/21/2003 0:00,Shipped,2,5,2003,Vintage Cars,168,YES,S18_2795,APAC,Australia,Melbourne,C0833,"Australian Collectors, Co.",636 St Kilda Road
10139,41,Large,100,8,7956.46,7/16/2003 0:00,Shipped,3,7,2003,Vintage Cars,168,YES,S18_2795,APAC,Australia,Chatswood,C0834,Souveniers And Things Co.,"Monitor Money Building, 815 Pacific Hwy"
10149,23,Medium,100,5,4230.62,9/12/2003 0:00,Shipped,3,9,2003,Vintage Cars,168,YES,S18_2795,NA,USA,Brisbane,C0835,Signal Collectibles Ltd.,2793 Furth Circle
10162,48,Large,100,3,7209.12,10/18/2003 0:00,Shipped,4,10,2003,Vintage Cars,168,YES,S18_2795,NA,USA,San Francisco,C0836,Corporate Gift Ideas Co.,7734 Strong St.
10173,22,Medium,100,7,3452.68,11/5/2003 0:00,Shipped,4,11,2003,Vintage Cars,168,YES,S18_2795,EMEA,Italy,Bergamo,C0837,Rovelli Gifts,Via Ludovico il Moro 22
10182,21,Medium,100,4,3047.73,11/12/2003 0:00,Shipped,4,11,2003,Vintage Cars,168,YES,S18_2795,NA,USA,San Rafael,C0838,Mini Gifts Distributors Ltd.,5677 Strong St.
10193,22,Medium,100,8,3675.32,11/21/2003 0:00,Shipped,4,11,2003,Vintage Cars,168,YES,S18_2795,APAC,Australia,Glen Waverly,C0839,"Australian Collectables, Ltd",7 Allen Street
10205,40,Large,100,3,7492.4,12/3/2003 0:00,Shipped,4,12,2003,Vintage Cars,168,YES,S18_2795,EMEA,Spain,Madrid,C0840,Euro Shopping Channel,"C/ Moralzarzal, 86"
10214,50,Large,100,1,9534.5,1/26/2004 0:00,Shipped,1,1,2004,Vintage Cars,168,YES,S18_2795,EMEA,Spain,Madrid,C0841,"Corrida Auto Replicas, Ltd","C/ Araquil, 67"
10227,29,Medium,100,4,5579.02,3/2/2004 0:00,Shipped,1,3,2004,Vintage Cars,168,YES,S18_2795,EMEA,France,Lyon,C0842,"Saveley & Henriot, Co.","2, rue du Commerce"
10244,43,Medium,100,8,5950.34,4/29/2004 0:00,Shipped,2,4,2004,Vintage Cars,168,YES,S18_2795,EMEA,Spain,Madrid,C0843,Euro Shopping Channel,"C/ Moralzarzal, 86"
10255,24,Medium,100,1,3726,6/4/2004 0:00,Shipped,2,6,2004,Vintage Cars,168,YES,S18_2795,EMEA,France,Strasbourg,C0844,Mini Caravy,"24, place Kluber"
10280,22,Medium,100,10,4455,8/17/2004 0:00,Shipped,3,8,2004,Vintage Cars,168,YES,S18_2795,EMEA,Italy,Torino,C0845,Amica Models & Co.,Via Monte Bianco 34
10289,43,Large,100,3,8272.34,9/3/2004 0:00,Shipped,3,9,2004,Vintage Cars,168,YES,S18_2795,EMEA,Norway,Bergen,C0846,Herkku Gifts,"Drammen 121, PR 744 Sentrum"
10304,20,Medium,100,14,3577.6,10/11/2004 0:00,Shipped,4,10,2004,Vintage Cars,168,YES,S18_2795,EMEA,France,Versailles,C0847,Auto Assoc. & Cie.,"67, avenue de l'Europe"
10312,25,Medium,100,11,3881.25,10/21/2004 0:00,Shipped,4,10,2004,Vintage Cars,168,YES,S18_2795,NA,USA,San Rafael,C0848,Mini Gifts Distributors Ltd.,5677 Strong St.
10322,36,Medium,100,2,5797.44,11/4/2004 0:00,Shipped,4,11,2004,Vintage Cars,168,YES,S18_2795,NA,USA,Nashua,C0849,Online Diecast Creations Co.,2304 Long Airport Avenue
10332,24,Small,52.67,1,1264.08,11/17/2004 0:00,Shipped,4,11,2004,Vintage Cars,168,NO,S18_2795,EMEA,UK,Manchester,C0850,"AV Stores, Co.",Fauntleroy Circus
10347,21,Medium,100,6,4815.3,11/29/2004 0:00,Shipped,4,11,2004,Vintage Cars,168,YES,S18_2795,APAC,Australia,Melbourne,C0851,"Australian Collectors, Co.",636 St Kilda Road
10356,30,Medium,100,1,4462.2,12/9/2004 0:00,Shipped,4,12,2004,Vintage Cars,168,YES,S18_2795,EMEA,France,Paris,C0852,Lyon Souveniers,27 rue du Colonel Pierre Avia
10367,32,Medium,94.79,7,3033.28,1/12/2005 0:00,Resolved,1,1,2005,Vintage Cars,168,YES,S18_2795,NA,USA,Pasadena,C0853,Toys4GrownUps.com,78934 Hillside Dr.
10380,21,Small,47.18,8,990.78,2/16/2005 0:00,Shipped,1,2,2005,Vintage Cars,168,NO,S18_2795,EMEA,Spain,Madrid,C0854,Euro Shopping Channel,"C/ Moralzarzal, 86"
10390,26,Small,78.11,7,2030.86,3/4/2005 0:00,Shipped,1,3,2005,Vintage Cars,168,NO,S18_2795,NA,USA,San Rafael,C0855,Mini Gifts Distributors Ltd.,5677 Strong St.
10421,35,Medium,100,1,5433.75,5/29/2005 0:00,In Process,2,5,2005,Vintage Cars,168,YES,S18_2795,NA,USA,San Rafael,C0856,Mini Gifts Distributors Ltd.,5677 Strong St.
10109,26,Medium,100,1,3157.44,3/10/2003 0:00,Shipped,1,3,2003,Classic Cars,132,YES,S18_2870,NA,USA,Philadelphia,C0857,Motor Mint Distributors Inc.,11328 Douglas Av.
10123,46,Medium,100,3,5161.2,5/20/2003 0:00,Shipped,2,5,2003,Classic Cars,132,YES,S18_2870,EMEA,France,Nantes,C0858,Atelier graphique,"54, rue Royale"
10137,37,Medium,100,3,4346.76,7/10/2003 0:00,Shipped,3,7,2003,Classic Cars,132,YES,S18_2870,EMEA,France,Reims,C0859,Reims Collectables,59 rue de l'Abbaye
10148,27,Medium,100,10,3528.36,9/11/2003 0:00,Shipped,3,9,2003,Classic Cars,132,YES,S18_2870,APAC,Australia,North Sydney,C0860,"Anna's Decorations, Ltd",201 Miller Street
10161,23,Medium,100,9,3187.8,10/17/2003 0:00,Shipped,4,10,2003,Classic Cars,132,YES,S18_2870,EMEA,Denmark,Aaarhus,C0861,Heintze Collectables,Smagsloget 45
10172,39,Medium,100,7,6023.16,11/5/2003 0:00,Shipped,4,11,2003,Classic Cars,132,YES,S18_2870,NA,USA,Bridgewater,C0862,Gift Depot Inc.,25593 South Bay Ln.
10181,27,Medium,100,3,3884.76,11/12/2003 0:00,Shipped,4,11,2003,Classic Cars,132,YES,S18_2870,EMEA,Norway,Bergen,C0863,Herkku Gifts,"Drammen 121, PR 744 Sentrum"
10192,38,Medium,100,8,4965.84,11/20/2003 0:00,Shipped,4,11,2003,Classic Cars,132,YES,S18_2870,NA,USA,Nashua,C0864,Online Diecast Creations Co.,2304 Long Airport Avenue
10204,27,Medium,100,14,4169.88,12/2/2003 0:00,Shipped,4,12,2003,Classic Cars,132,YES,S18_2870,NA,USA,NYC,C0865,Muscle Machine Inc,4092 Furth Circle
10212,40,Medium,100,7,4910.4,1/16/2004 0:00,Shipped,1,1,2004,Classic Cars,132,YES,S18_2870,EMEA,Spain,Madrid,C0866,Euro Shopping Channel,"C/ Moralzarzal, 86"
10226,24,Medium,100,5,3231.36,2/26/2004 0:00,Shipped,1,2,2004,Classic Cars,132,YES,S18_2870,NA,USA,San Diego,C0867,Collectable Mini Designs Co.,361 Furth Circle
10241,44,Medium,100,12,6853.44,4/13/2004 0:00,Shipped,2,4,2004,Classic Cars,132,YES,S18_2870,EMEA,France,Strasbourg,C0868,Mini Caravy,"24, place Kluber"
10253,37,Medium,100,2,5177.04,6/1/2004 0:00,Cancelled,2,6,2004,Classic Cars,132,YES,S18_2870,EMEA,UK,Liverpool,C0869,"UK Collectables, Ltd.",Berkeley Gardens 12  Brewery
10266,20,Small,100,3,2824.8,7/6/2004 0:00,Shipped,3,7,2004,Classic Cars,132,NO,S18_2870,EMEA,Italy,Reggio Emilia,C0870,L'ordine Souveniers,Strada Provinciale 124
10278,39,Medium,100,3,4324.32,8/6/2004 0:00,Shipped,3,8,2004,Classic Cars,132,YES,S18_2870,NA,USA,Las Vegas,C0871,Signal Gift Stores,8489 Strong St.
10287,44,Medium,100,1,5052.96,8/30/2004 0:00,Shipped,3,8,2004,Classic Cars,132,YES,S18_2870,EMEA,Switzerland,Gensve,C0872,"Vida Sport, Ltd",Grenzacherweg 237
10301,22,Medium,100,5,3223.44,10/5/2003 0:00,Shipped,4,10,2003,Classic Cars,132,YES,S18_2870,EMEA,Norway,Oslo,C0873,"Norway Gifts By Mail, Co.","Drammensveien 126 A, PB 744 Sentrum"
10311,43,Medium,100,10,5278.68,10/16/2004 0:00,Shipped,4,10,2004,Classic Cars,132,YES,S18_2870,EMEA,Spain,Madrid,C0874,Euro Shopping Channel,"C/ Moralzarzal, 86"
10321,27,Small,100,7,2851.2,11/4/2004 0:00,Shipped,4,11,2004,Classic Cars,132,NO,S18_2870,NA,USA,New Bedford,C0875,FunGiftIdeas.com,1785 First Street
10331,26,Small,64.9,10,1687.4,11/17/2004 0:00,Shipped,4,11,2004,Classic Cars,132,NO,S18_2870,NA,USA,Philadelphia,C0876,Motor Mint Distributors Inc.,11328 Douglas Av.
10343,25,Small,52.32,3,1308,11/24/2004 0:00,Shipped,4,11,2004,Classic Cars,132,NO,S18_2870,EMEA,France,Reims,C0877,Reims Collectables,59 rue de l'Abbaye
10366,49,Medium,100,2,6144.6,1/10/2005 0:00,Shipped,1,1,2005,Classic Cars,132,YES,S18_2870,EMEA,Belgium,Charleroi,C0878,Royale Belge,"Boulevard Tirou, 255"
10379,29,Medium,100,5,5127.2,2/10/2005 0:00,Shipped,1,2,2005,Classic Cars,132,YES,S18_2870,EMEA,Spain,Madrid,C0879,Euro Shopping Channel,"C/ Moralzarzal, 86"
10407,41,Medium,100,12,6386.16,4/22/2005 0:00,On Hold,2,4,2005,Classic Cars,132,YES,S18_2870,NA,USA,San Jose,C0880,The Sharp Gifts Warehouse,3086 Ingle Ln.
10419,55,Large,100,2,7695.6,5/17/2005 0:00,Shipped,2,5,2005,Classic Cars,132,YES,S18_2870,EMEA,Austria,Salzburg,C0881,Salzburg Collectables,Geislweg 14
10103,27,Small,83.07,12,2242.89,1/29/2003 0:00,Shipped,1,1,2003,Vintage Cars,101,NO,S18_2949,EMEA,Norway,Stavern,C0882,Baane Mini Imports,Erling Skakkes gate 78
10112,23,Small,100,2,2539.89,3/24/2003 0:00,Shipped,1,3,2003,Vintage Cars,101,NO,S18_2949,EMEA,Sweden,Lule,C0883,"Volvo Model Replicas, Co",Berguvsv„gen  8
10126,31,Small,90.17,12,2795.27,5/28/2003 0:00,Shipped,2,5,2003,Vintage Cars,101,NO,S18_2949,EMEA,Spain,Madrid,C0884,"Corrida Auto Replicas, Ltd","C/ Araquil, 67"
10139,46,Medium,100,1,5545.76,7/16/2003 0:00,Shipped,3,7,2003,Vintage Cars,101,YES,S18_2949,APAC,Australia,Chatswood,C0885,Souveniers And Things Co.,"Monitor Money Building, 815 Pacific Hwy"
10150,47,Medium,91.18,9,4285.46,9/19/2003 0:00,Shipped,3,9,2003,Vintage Cars,101,YES,S18_2949,APAC,Singapore,Singapore,C0886,"Dragon Souveniers, Ltd.","Bronz Sok., Bronz Apt. 3/6 Tesvikiye"
10163,31,Medium,100,2,3329.09,10/20/2003 0:00,Shipped,4,10,2003,Vintage Cars,101,YES,S18_2949,NA,USA,NYC,C0887,Classic Legends Inc.,5905 Pompton St.
10174,46,Medium,100,5,5592.22,11/6/2003 0:00,Shipped,4,11,2003,Vintage Cars,101,YES,S18_2949,APAC,Australia,South Brisbane,C0888,"Australian Gift Network, Co",31 Duncan St. West End
10183,37,Medium,89.15,9,3298.55,11/13/2003 0:00,Shipped,4,11,2003,Vintage Cars,101,YES,S18_2949,NA,USA,Philadelphia,C0889,"Classic Gift Ideas, Inc",782 First Street
10193,28,Small,93.21,1,2609.88,11/21/2003 0:00,Shipped,4,11,2003,Vintage Cars,101,NO,S18_2949,APAC,Australia,Glen Waverly,C0890,"Australian Collectables, Ltd",7 Allen Street
10206,37,Medium,90.17,7,3336.29,12/5/2003 0:00,Shipped,4,12,2003,Vintage Cars,101,YES,S18_2949,NA,Canada,Vancouver,C0891,Canadian Gift Exchange Network,1900 Oak St.
10215,49,Medium,100,4,5510.05,1/29/2004 0:00,Shipped,1,1,2004,Vintage Cars,101,YES,S18_2949,NA,USA,Burbank,C0892,West Coast Collectables Co.,3675 Furth Circle
10228,24,Small,100,3,2504.4,3/10/2004 0:00,Shipped,1,3,2004,Vintage Cars,101,NO,S18_2949,NA,USA,Cambridge,C0893,Cambridge Collectables Co.,4658 Baden Av.
10244,30,Medium,100,1,3525.6,4/29/2004 0:00,Shipped,2,4,2004,Vintage Cars,101,YES,S18_2949,EMEA,Spain,Madrid,C0894,Euro Shopping Channel,"C/ Moralzarzal, 86"
10257,50,Medium,88.14,1,4407,6/14/2004 0:00,Shipped,2,6,2004,Vintage Cars,101,YES,S18_2949,NA,USA,San Jose,C0895,The Sharp Gifts Warehouse,3086 Ingle Ln.
10270,31,Small,96.24,10,2983.44,7/19/2004 0:00,Shipped,3,7,2004,Vintage Cars,101,NO,S18_2949,APAC,Australia,Chatswood,C0896,Souveniers And Things Co.,"Monitor Money Building, 815 Pacific Hwy"
10280,46,Medium,100,3,5126.24,8/17/2004 0:00,Shipped,3,8,2004,Vintage Cars,101,YES,S18_2949,EMEA,Italy,Torino,C0897,Amica Models & Co.,Via Monte Bianco 34
10291,47,Medium,100,12,5713.79,9/8/2004 0:00,Shipped,3,9,2004,Vintage Cars,101,YES,S18_2949,EMEA,Sweden,Boras,C0898,Scandinavian Gift Ideas,?kergatan 24
10304,46,Medium,100,7,4613.8,10/11/2004 0:00,Shipped,4,10,2004,Vintage Cars,101,YES,S18_2949,EMEA,France,Versailles,C0899,Auto Assoc. & Cie.,"67, avenue de l'Europe"
10312,37,Medium,100,4,3711.1,10/21/2004 0:00,Shipped,4,10,2004,Vintage Cars,101,YES,S18_2949,NA,USA,San Rafael,C0900,Mini Gifts Distributors Ltd.,5677 Strong St.
10322,33,Medium,100,12,3524.73,11/4/2004 0:00,Shipped,4,11,2004,Vintage Cars,101,YES,S18_2949,NA,USA,Nashua,C0901,Online Diecast Creations Co.,2304 Long Airport Avenue
10333,31,Small,90.17,5,2795.27,11/18/2004 0:00,Shipped,4,11,2004,Vintage Cars,101,NO,S18_2949,NA,USA,San Francisco,C0902,Mini Wheels Co.,5557 North Pendale Street
10347,48,Medium,100,9,4814.4,11/29/2004 0:00,Shipped,4,11,2004,Vintage Cars,101,YES,S18_2949,APAC,Australia,Melbourne,C0903,"Australian Collectors, Co.",636 St Kilda Road
10357,41,Medium,87.13,6,3572.33,12/10/2004 0:00,Shipped,4,12,2004,Vintage Cars,101,YES,S18_2949,NA,USA,San Rafael,C0904,Mini Gifts Distributors Ltd.,5677 Strong St.
10369,42,Medium,100,1,4581.36,1/20/2005 0:00,Shipped,1,1,2005,Vintage Cars,101,YES,S18_2949,NA,USA,Brickhaven,C0905,Collectables For Less Inc.,7825 Douglas Av.
10381,41,Medium,100,8,4319.76,2/17/2005 0:00,Shipped,1,2,2005,Vintage Cars,101,YES,S18_2949,NA,USA,San Francisco,C0906,Corporate Gift Ideas Co.,7734 Strong St.
10391,32,Small,45.25,6,1448,3/9/2005 0:00,Shipped,1,3,2005,Vintage Cars,101,NO,S18_2949,APAC,Australia,North Sydney,C0907,"Anna's Decorations, Ltd",201 Miller Street
10423,10,Small,88.14,1,881.4,5/30/2005 0:00,In Process,2,5,2005,Vintage Cars,101,NO,S18_2949,EMEA,Belgium,Bruxelles,C0908,Petit Auto,Rue Joseph-Bens 532
10103,35,Small,57.46,14,2011.1,1/29/2003 0:00,Shipped,1,1,2003,Vintage Cars,62,NO,S18_2957,EMEA,Norway,Stavern,C0909,Baane Mini Imports,Erling Skakkes gate 78
10111,28,Small,64.33,2,1801.24,3/25/2003 0:00,Shipped,1,3,2003,Vintage Cars,62,NO,S18_2957,NA,USA,San Francisco,C0910,Mini Wheels Co.,5557 North Pendale Street
10126,46,Medium,73.7,14,3390.2,5/28/2003 0:00,Shipped,2,5,2003,Vintage Cars,62,YES,S18_2957,EMEA,Spain,Madrid,C0911,"Corrida Auto Replicas, Ltd","C/ Araquil, 67"
